time;V(/VOUT);V(Net-_D1-K_);
0.284502;3.61573;1.71768;
0.284602;3.61147;1.7136;
0.284702;3.61573;1.71768;
0.284802;3.61147;1.7136;
0.284902;3.61573;1.71768;
0.285002;3.61147;1.7136;
0.285102;3.61573;1.71768;
0.285202;3.61147;1.7136;
0.285302;3.61573;1.71768;
0.285402;3.61147;1.7136;
0.285502;3.61573;1.71768;
0.285602;3.61147;1.7136;
0.285702;3.61573;1.71768;
0.285802;3.61147;1.7136;
0.285902;3.61573;1.71768;
0.286002;3.61147;1.7136;
0.286102;3.61573;1.71768;
0.286202;3.61147;1.7136;
0.286302;3.61573;1.71768;
0.286402;3.61147;1.7136;
0.286502;3.61573;1.71768;
0.286602;3.61147;1.7136;
0.286702;3.61573;1.71768;
0.286802;3.61147;1.7136;
0.286902;3.61573;1.71768;
0.287002;3.61147;1.7136;
0.287102;3.61573;1.71768;
0.287202;3.61147;1.7136;
0.287302;3.61573;1.71768;
0.287402;3.61147;1.7136;
0.287502;3.61573;1.71768;
0.287602;3.61147;1.71361;
0.287702;3.61573;1.71768;
0.287802;3.61147;1.71361;
0.287902;3.61573;1.71768;
0.288002;3.61147;1.71361;
0.288102;3.61573;1.71768;
0.288202;3.61147;1.71361;
0.288302;3.61573;1.71768;
0.288402;3.61147;1.71361;
0.288502;3.61573;1.71768;
0.288602;3.61147;1.71361;
0.288702;3.61573;1.71768;
0.288802;3.61147;1.71361;
0.288902;3.61573;1.71768;
0.289002;3.61147;1.71361;
0.289102;3.61573;1.71768;
0.289202;3.61147;1.71361;
0.289302;3.61573;1.71768;
0.289402;3.61147;1.71361;
0.289502;3.61573;1.71768;
0.289602;3.61147;1.71361;
0.289702;3.61573;1.71768;
0.289802;3.61147;1.71361;
0.289902;3.61573;1.71768;
0.290002;3.61147;1.71361;
0.290102;3.61573;1.71768;
0.290202;3.61147;1.71361;
0.290302;3.61573;1.71768;
0.290402;3.61147;1.71361;
0.290502;3.61573;1.71768;
0.290602;3.61147;1.71361;
0.290702;3.61573;1.71768;
0.290802;3.61147;1.71361;
0.290902;3.61573;1.71768;
0.291002;3.61147;1.71361;
0.291102;3.61573;1.71768;
0.291202;3.61147;1.71361;
0.291302;3.61573;1.71768;
0.291402;3.61147;1.71361;
0.291502;3.61573;1.71768;
0.291602;3.61147;1.71361;
0.291702;3.61573;1.71768;
0.291802;3.61147;1.71361;
0.291902;3.61573;1.71768;
0.292002;3.61147;1.71361;
0.292102;3.61573;1.71768;
0.292202;3.61147;1.71361;
0.292302;3.61573;1.71768;
0.292402;3.61147;1.71361;
0.292502;3.61573;1.71768;
0.292602;3.61147;1.71361;
0.292702;3.61573;1.71768;
0.292802;3.61147;1.71361;
0.292902;3.61573;1.71768;
0.293002;3.61147;1.71361;
0.293102;3.61573;1.71768;
0.293202;3.61147;1.71361;
0.293302;3.61573;1.71768;
0.293402;3.61147;1.71361;
0.293502;3.61573;1.71768;
0.293602;3.61147;1.71361;
0.293702;3.61573;1.71768;
0.293802;3.61147;1.71361;
0.293902;3.61573;1.71768;
0.294002;3.61147;1.71361;
0.294102;3.61573;1.71768;
0.294202;3.61147;1.71361;
0.294302;3.61573;1.71768;
0.294402;3.61147;1.71361;
0.294502;3.61573;1.71768;
0.294602;3.61147;1.71361;
0.294702;3.61573;1.71768;
0.294802;3.61147;1.71361;
0.294902;3.61573;1.71768;
0.295002;3.61147;1.71361;
0.295102;3.61573;1.71768;
0.295202;3.61147;1.71361;
0.295302;3.61572;1.71768;
0.295402;3.61147;1.71361;
0.295502;3.61572;1.71768;
0.295602;3.61147;1.71361;
0.295702;3.61572;1.71768;
0.295802;3.61147;1.71361;
0.295902;3.61572;1.71768;
0.296002;3.61147;1.71361;
0.296102;3.61572;1.71768;
0.296202;3.61147;1.71361;
0.296302;3.61572;1.71768;
0.296402;3.61147;1.71361;
0.296502;3.61572;1.71768;
0.296602;3.61147;1.71361;
0.296702;3.61572;1.71768;
0.296802;3.61147;1.71361;
0.296902;3.61572;1.71768;
0.297002;3.61147;1.71361;
0.297102;3.61572;1.71768;
0.297202;3.61147;1.71361;
0.297302;3.61572;1.71768;
0.297402;3.61147;1.71361;
0.297502;3.61572;1.71768;
0.297602;3.61147;1.71361;
0.297702;3.61572;1.71768;
0.297802;3.61147;1.71361;
0.297902;3.61572;1.71768;
0.298002;3.61147;1.71361;
0.298102;3.61572;1.71768;
0.298202;3.61147;1.71361;
0.298302;3.61572;1.71768;
0.298402;3.61147;1.71361;
0.298502;3.61572;1.71768;
0.298602;3.61147;1.71361;
0.298702;3.61572;1.71768;
0.298802;3.61147;1.71361;
0.298902;3.61572;1.71768;
0.299002;3.61147;1.71361;
0.299102;3.61572;1.71768;
0.299202;3.61147;1.71361;
0.299302;3.61572;1.71768;
0.299402;3.61147;1.71361;
0.299502;3.61572;1.71768;
0.299602;3.61147;1.71361;
0.299702;3.61572;1.71768;
0.299802;3.61147;1.71361;
0.299902;3.61572;1.71768;
0.300002;3.61147;1.71361;
0.300102;3.61572;1.71768;
0.300202;3.61147;1.71361;
0.300302;3.61572;1.71768;
0.300402;3.61147;1.71361;
0.300502;3.61572;1.71768;
0.300602;3.61147;1.71361;
0.300702;3.61572;1.71768;
0.300802;3.61147;1.71361;
0.300902;3.61572;1.71768;
0.301002;3.61147;1.71361;
0.301102;3.61572;1.71768;
0.301202;3.61147;1.71361;
0.301302;3.61572;1.71768;
0.301402;3.61147;1.71361;
0.301502;3.61572;1.71768;
0.301602;3.61147;1.71361;
0.301702;3.61572;1.71768;
0.301802;3.61147;1.71361;
0.301902;3.61572;1.71768;
0.302002;3.61147;1.71361;
0.302102;3.61572;1.71768;
0.302202;3.61147;1.71361;
0.302302;3.61572;1.71768;
0.302402;3.61147;1.71361;
0.302502;3.61572;1.71768;
0.302602;3.61147;1.71361;
0.302702;3.61572;1.71768;
0.302802;3.61147;1.71361;
0.302902;3.61572;1.71768;
0.303002;3.61147;1.71361;
0.303102;3.61572;1.71768;
0.303202;3.61147;1.71361;
0.303302;3.61572;1.71768;
0.303402;3.61147;1.71361;
0.303502;3.61572;1.71768;
0.303602;3.61147;1.71361;
0.303702;3.61572;1.71768;
0.303802;3.61147;1.71361;
0.303902;3.61572;1.71768;
0.304002;3.61147;1.71361;
0.304102;3.61572;1.71768;
0.304202;3.61147;1.71361;
0.304302;3.61572;1.71768;
0.304402;3.61147;1.71361;
0.304502;3.61572;1.71768;
0.304602;3.61147;1.71361;
0.304702;3.61572;1.71768;
0.304802;3.61147;1.71361;
0.304902;3.61572;1.71768;
0.305002;3.61147;1.71361;
0.305102;3.61572;1.71768;
0.305202;3.61147;1.71361;
0.305302;3.61572;1.71767;
0.305402;3.61147;1.71361;
0.305502;3.61572;1.71767;
0.305602;3.61147;1.71361;
0.305702;3.61572;1.71767;
0.305802;3.61147;1.71361;
0.305902;3.61572;1.71767;
0.306002;3.61147;1.71361;
0.306102;3.61572;1.71767;
0.306202;3.61147;1.71361;
0.306302;3.61572;1.71767;
0.306402;3.61147;1.71361;
0.306502;3.61572;1.71767;
0.306602;3.61147;1.71361;
0.306702;3.61572;1.71767;
0.306802;3.61147;1.71361;
0.306902;3.61572;1.71767;
0.307002;3.61147;1.71361;
0.307102;3.61572;1.71767;
0.307202;3.61147;1.71361;
0.307302;3.61572;1.71767;
0.307402;3.61147;1.71361;
0.307502;3.61572;1.71767;
0.307602;3.61147;1.71361;
0.307702;3.61572;1.71767;
0.307802;3.61148;1.71361;
0.307902;3.61572;1.71767;
0.308002;3.61148;1.71361;
0.308102;3.61572;1.71767;
0.308202;3.61148;1.71361;
0.308302;3.61572;1.71767;
0.308402;3.61148;1.71361;
0.308502;3.61572;1.71767;
0.308602;3.61148;1.71361;
0.308702;3.61572;1.71767;
0.308802;3.61148;1.71361;
0.308902;3.61572;1.71767;
0.309002;3.61148;1.71361;
0.309102;3.61572;1.71767;
0.309202;3.61148;1.71361;
0.309302;3.61572;1.71767;
0.309402;3.61148;1.71361;
0.309502;3.61572;1.71767;
0.309602;3.61148;1.71361;
0.309702;3.61572;1.71767;
0.309802;3.61148;1.71361;
0.309902;3.61572;1.71767;
0.310002;3.61148;1.71361;
0.310102;3.61572;1.71767;
0.310202;3.61148;1.71361;
0.310302;3.61572;1.71767;
0.310402;3.61148;1.71361;
0.310502;3.61572;1.71767;
0.310602;3.61148;1.71361;
0.310702;3.61572;1.71767;
0.310802;3.61148;1.71361;
0.310902;3.61572;1.71767;
0.311002;3.61148;1.71361;
0.311102;3.61572;1.71767;
0.311202;3.61148;1.71361;
0.311302;3.61572;1.71767;
0.311402;3.61148;1.71361;
0.311502;3.61572;1.71767;
0.311602;3.61148;1.71361;
0.311702;3.61572;1.71767;
0.311802;3.61148;1.71361;
0.311902;3.61572;1.71767;
0.312002;3.61148;1.71361;
0.312102;3.61572;1.71767;
0.312202;3.61148;1.71361;
0.312302;3.61572;1.71767;
0.312402;3.61148;1.71361;
0.312502;3.61572;1.71767;
0.312602;3.61148;1.71361;
0.312702;3.61572;1.71767;
0.312802;3.61148;1.71362;
0.312902;3.61572;1.71767;
0.313002;3.61148;1.71362;
0.313102;3.61572;1.71767;
0.313202;3.61148;1.71362;
0.313302;3.61572;1.71767;
0.313402;3.61148;1.71362;
0.313502;3.61572;1.71767;
0.313602;3.61148;1.71362;
0.313702;3.61572;1.71767;
0.313802;3.61148;1.71362;
0.313902;3.61572;1.71767;
0.314002;3.61148;1.71362;
0.314102;3.61572;1.71767;
0.314202;3.61148;1.71362;
0.314302;3.61572;1.71767;
0.314402;3.61148;1.71362;
0.314502;3.61572;1.71767;
0.314602;3.61148;1.71362;
0.314702;3.61572;1.71767;
0.314802;3.61148;1.71362;
0.314902;3.61572;1.71767;
0.315002;3.61148;1.71362;
0.315102;3.61572;1.71767;
0.315202;3.61148;1.71362;
0.315302;3.61572;1.71767;
0.315402;3.61148;1.71362;
0.315502;3.61572;1.71767;
0.315602;3.61148;1.71362;
0.315702;3.61572;1.71767;
0.315802;3.61148;1.71362;
0.315902;3.61572;1.71767;
0.316002;3.61148;1.71362;
0.316102;3.61572;1.71767;
0.316202;3.61148;1.71362;
0.316302;3.61572;1.71767;
0.316402;3.61148;1.71362;
0.316502;3.61572;1.71767;
0.316602;3.61148;1.71362;
0.316702;3.61572;1.71767;
0.316802;3.61148;1.71362;
0.316902;3.61572;1.71767;
0.317002;3.61148;1.71362;
0.317102;3.61572;1.71767;
0.317202;3.61148;1.71362;
0.317302;3.61572;1.71767;
0.317402;3.61148;1.71362;
0.317502;3.61572;1.71767;
0.317602;3.61148;1.71362;
0.317702;3.61572;1.71767;
0.317802;3.61148;1.71362;
0.317902;3.61572;1.71767;
0.318002;3.61148;1.71362;
0.318102;3.61572;1.71767;
0.318202;3.61148;1.71362;
0.318302;3.61572;1.71767;
0.318402;3.61148;1.71362;
0.318502;3.61572;1.71767;
0.318602;3.61148;1.71362;
0.318702;3.61572;1.71767;
0.318802;3.61148;1.71362;
0.318902;3.61572;1.71767;
0.319002;3.61148;1.71362;
0.319102;3.61572;1.71767;
0.319202;3.61148;1.71362;
0.319302;3.61572;1.71767;
0.319402;3.61148;1.71362;
0.319502;3.61572;1.71767;
0.319602;3.61148;1.71362;
0.319702;3.61572;1.71767;
0.319802;3.61148;1.71362;
0.319902;3.61572;1.71767;
0.320002;3.61148;1.71362;
0.320102;3.61572;1.71767;
0.320202;3.61148;1.71362;
0.320302;3.61572;1.71767;
0.320402;3.61148;1.71362;
0.320502;3.61571;1.71767;
0.320602;3.61148;1.71362;
0.320702;3.61571;1.71767;
0.320802;3.61148;1.71362;
0.320902;3.61571;1.71767;
0.321002;3.61148;1.71362;
0.321102;3.61571;1.71767;
0.321202;3.61148;1.71362;
0.321302;3.61571;1.71767;
0.321402;3.61148;1.71362;
0.321502;3.61571;1.71767;
0.321602;3.61148;1.71362;
0.321702;3.61571;1.71767;
0.321802;3.61148;1.71362;
0.321902;3.61571;1.71767;
0.322002;3.61148;1.71362;
0.322102;3.61571;1.71767;
0.322202;3.61148;1.71362;
0.322302;3.61571;1.71767;
0.322402;3.61148;1.71362;
0.322502;3.61571;1.71767;
0.322602;3.61148;1.71362;
0.322702;3.61571;1.71767;
0.322802;3.61148;1.71362;
0.322902;3.61571;1.71767;
0.323002;3.61148;1.71362;
0.323102;3.61571;1.71767;
0.323202;3.61148;1.71362;
0.323302;3.61571;1.71767;
0.323402;3.61148;1.71362;
0.323502;3.61571;1.71767;
0.323602;3.61148;1.71362;
0.323702;3.61571;1.71767;
0.323802;3.61148;1.71362;
0.323902;3.61571;1.71767;
0.324002;3.61148;1.71362;
0.324102;3.61571;1.71767;
0.324202;3.61148;1.71362;
0.324302;3.61571;1.71767;
0.324402;3.61148;1.71362;
0.324502;3.61571;1.71767;
0.324602;3.61148;1.71362;
0.324702;3.61571;1.71767;
0.324802;3.61148;1.71362;
0.324902;3.61571;1.71767;
0.325002;3.61148;1.71362;
0.325102;3.61571;1.71767;
0.325202;3.61148;1.71362;
0.325302;3.61571;1.71767;
0.325402;3.61148;1.71362;
0.325502;3.61571;1.71767;
0.325602;3.61148;1.71362;
0.325702;3.61571;1.71767;
0.325802;3.61148;1.71362;
0.325902;3.61571;1.71767;
0.326002;3.61148;1.71362;
0.326102;3.61571;1.71767;
0.326202;3.61148;1.71362;
0.326302;3.61571;1.71767;
0.326402;3.61148;1.71362;
0.326502;3.61571;1.71767;
0.326602;3.61148;1.71362;
0.326702;3.61571;1.71767;
0.326802;3.61148;1.71362;
0.326902;3.61571;1.71767;
0.327002;3.61148;1.71362;
0.327102;3.61571;1.71767;
0.327202;3.61148;1.71362;
0.327302;3.61571;1.71767;
0.327402;3.61148;1.71362;
0.327502;3.61571;1.71767;
0.327602;3.61148;1.71362;
0.327702;3.61571;1.71767;
0.327802;3.61148;1.71362;
0.327902;3.61571;1.71767;
0.328002;3.61148;1.71362;
0.328102;3.61571;1.71767;
0.328202;3.61148;1.71362;
0.328302;3.61571;1.71767;
0.328402;3.61148;1.71362;
0.328502;3.61571;1.71767;
0.328602;3.61148;1.71362;
0.328702;3.61571;1.71767;
0.328802;3.61148;1.71362;
0.328902;3.61571;1.71767;
0.329002;3.61148;1.71362;
0.329102;3.61571;1.71767;
0.329202;3.61148;1.71362;
0.329302;3.61571;1.71767;
0.329402;3.61148;1.71362;
0.329502;3.61571;1.71767;
0.329602;3.61148;1.71362;
0.329702;3.61571;1.71767;
0.329802;3.61148;1.71362;
0.329902;3.61571;1.71767;
0.330002;3.61148;1.71362;
0.330102;3.61571;1.71767;
0.330202;3.61148;1.71362;
0.330302;3.61571;1.71767;
0.330402;3.61148;1.71362;
0.330502;3.61571;1.71767;
0.330602;3.61148;1.71362;
0.330702;3.61571;1.71767;
0.330802;3.61148;1.71362;
0.330902;3.61571;1.71767;
0.331002;3.61148;1.71362;
0.331102;3.61571;1.71767;
0.331202;3.61148;1.71362;
0.331302;3.61571;1.71767;
0.331402;3.61148;1.71362;
0.331502;3.61571;1.71767;
0.331602;3.61148;1.71362;
0.331702;3.61571;1.71766;
0.331802;3.61149;1.71362;
0.331902;3.61571;1.71766;
0.332002;3.61149;1.71362;
0.332102;3.61571;1.71766;
0.332202;3.61149;1.71362;
0.332302;3.61571;1.71766;
0.332402;3.61149;1.71362;
0.332502;3.61571;1.71766;
0.332602;3.61149;1.71362;
0.332702;3.61571;1.71766;
0.332802;3.61149;1.71362;
0.332902;3.61571;1.71766;
0.333002;3.61149;1.71362;
0.333102;3.61571;1.71766;
0.333202;3.61149;1.71362;
0.333302;3.61571;1.71766;
0.333402;3.61149;1.71362;
0.333502;3.61571;1.71766;
0.333602;3.61149;1.71362;
0.333702;3.61571;1.71766;
0.333802;3.61149;1.71362;
0.333902;3.61571;1.71766;
0.334002;3.61149;1.71362;
0.334102;3.61571;1.71766;
0.334202;3.61149;1.71362;
0.334302;3.61571;1.71766;
0.334402;3.61149;1.71362;
0.334502;3.61571;1.71766;
0.334602;3.61149;1.71362;
0.334702;3.61571;1.71766;
0.334802;3.61149;1.71362;
0.334902;3.61571;1.71766;
0.335002;3.61149;1.71362;
0.335102;3.61571;1.71766;
0.335202;3.61149;1.71362;
0.335302;3.61571;1.71766;
0.335402;3.61149;1.71362;
0.335502;3.61571;1.71766;
0.335602;3.61149;1.71362;
0.335702;3.61571;1.71766;
0.335802;3.61149;1.71362;
0.335902;3.61571;1.71766;
0.336002;3.61149;1.71362;
0.336102;3.61571;1.71766;
0.336202;3.61149;1.71362;
0.336302;3.61571;1.71766;
0.336402;3.61149;1.71362;
0.336502;3.61571;1.71766;
0.336602;3.61149;1.71362;
0.336702;3.61571;1.71766;
0.336802;3.61149;1.71362;
0.336902;3.61571;1.71766;
0.337002;3.61149;1.71362;
0.337102;3.61571;1.71766;
0.337202;3.61149;1.71362;
0.337302;3.61571;1.71766;
0.337402;3.61149;1.71362;
0.337502;3.61571;1.71766;
0.337602;3.61149;1.71362;
0.337702;3.61571;1.71766;
0.337802;3.61149;1.71363;
0.337902;3.61571;1.71766;
0.338002;3.61149;1.71363;
0.338102;3.61571;1.71766;
0.338202;3.61149;1.71363;
0.338302;3.61571;1.71766;
0.338402;3.61149;1.71363;
0.338502;3.61571;1.71766;
0.338602;3.61149;1.71363;
0.338702;3.61571;1.71766;
0.338802;3.61149;1.71363;
0.338902;3.61571;1.71766;
0.339002;3.61149;1.71363;
0.339102;3.61571;1.71766;
0.339202;3.61149;1.71363;
0.339302;3.61571;1.71766;
0.339402;3.61149;1.71363;
0.339502;3.61571;1.71766;
0.339602;3.61149;1.71363;
0.339702;3.61571;1.71766;
0.339802;3.61149;1.71363;
0.339902;3.61571;1.71766;
0.340002;3.61149;1.71363;
0.340102;3.61571;1.71766;
0.340202;3.61149;1.71363;
0.340302;3.61571;1.71766;
0.340402;3.61149;1.71363;
0.340502;3.61571;1.71766;
0.340602;3.61149;1.71363;
0.340702;3.61571;1.71766;
0.340802;3.61149;1.71363;
0.340902;3.61571;1.71766;
0.341002;3.61149;1.71363;
0.341102;3.61571;1.71766;
0.341202;3.61149;1.71363;
0.341302;3.61571;1.71766;
0.341402;3.61149;1.71363;
0.341502;3.61571;1.71766;
0.341602;3.61149;1.71363;
0.341702;3.61571;1.71766;
0.341802;3.61149;1.71363;
0.341902;3.61571;1.71766;
0.342002;3.61149;1.71363;
0.342102;3.61571;1.71766;
0.342202;3.61149;1.71363;
0.342302;3.61571;1.71766;
0.342402;3.61149;1.71363;
0.342502;3.61571;1.71766;
0.342602;3.61149;1.71363;
0.342702;3.61571;1.71766;
0.342802;3.61149;1.71363;
0.342902;3.61571;1.71766;
0.343002;3.61149;1.71363;
0.343102;3.61571;1.71766;
0.343202;3.61149;1.71363;
0.343302;3.61571;1.71766;
0.343402;3.61149;1.71363;
0.343502;3.61571;1.71766;
0.343602;3.61149;1.71363;
0.343702;3.61571;1.71766;
0.343802;3.61149;1.71363;
0.343902;3.61571;1.71766;
0.344002;3.61149;1.71363;
0.344102;3.61571;1.71766;
0.344202;3.61149;1.71363;
0.344302;3.61571;1.71766;
0.344402;3.61149;1.71363;
0.344502;3.61571;1.71766;
0.344602;3.61149;1.71363;
0.344702;3.61571;1.71766;
0.344802;3.61149;1.71363;
0.344902;3.61571;1.71766;
0.345002;3.61149;1.71363;
0.345102;3.61571;1.71766;
0.345202;3.61149;1.71363;
0.345302;3.61571;1.71766;
0.345402;3.61149;1.71363;
0.345502;3.61571;1.71766;
0.345602;3.61149;1.71363;
0.345702;3.6157;1.71766;
0.345802;3.61149;1.71363;
0.345902;3.6157;1.71766;
0.346002;3.61149;1.71363;
0.346102;3.6157;1.71766;
0.346202;3.61149;1.71363;
0.346302;3.6157;1.71766;
0.346402;3.61149;1.71363;
0.346502;3.6157;1.71766;
0.346602;3.61149;1.71363;
0.346702;3.6157;1.71766;
0.346802;3.61149;1.71363;
0.346902;3.6157;1.71766;
0.347002;3.61149;1.71363;
0.347102;3.6157;1.71766;
0.347202;3.61149;1.71363;
0.347302;3.6157;1.71766;
0.347402;3.61149;1.71363;
0.347502;3.6157;1.71766;
0.347602;3.61149;1.71363;
0.347702;3.6157;1.71766;
0.347802;3.61149;1.71363;
0.347902;3.6157;1.71766;
0.348002;3.61149;1.71363;
0.348102;3.6157;1.71766;
0.348202;3.61149;1.71363;
0.348302;3.6157;1.71766;
0.348402;3.61149;1.71363;
0.348502;3.6157;1.71766;
0.348602;3.61149;1.71363;
0.348702;3.6157;1.71766;
0.348802;3.61149;1.71363;
0.348902;3.6157;1.71766;
0.349002;3.61149;1.71363;
0.349102;3.6157;1.71766;
0.349202;3.61149;1.71363;
0.349302;3.6157;1.71766;
0.349402;3.61149;1.71363;
0.349502;3.6157;1.71766;
0.349602;3.61149;1.71363;
0.349702;3.6157;1.71766;
0.349802;3.61149;1.71363;
0.349902;3.6157;1.71766;
0.350002;3.61149;1.71363;
0.350102;3.6157;1.71766;
0.350202;3.61149;1.71363;
0.350302;3.6157;1.71766;
0.350402;3.61149;1.71363;
0.350502;3.6157;1.71766;
0.350602;3.61149;1.71363;
0.350702;3.6157;1.71766;
0.350802;3.61149;1.71363;
0.350902;3.6157;1.71766;
0.351002;3.61149;1.71363;
0.351102;3.6157;1.71766;
0.351202;3.61149;1.71363;
0.351302;3.6157;1.71766;
0.351402;3.61149;1.71363;
0.351502;3.6157;1.71766;
0.351602;3.61149;1.71363;
0.351702;3.6157;1.71766;
0.351802;3.61149;1.71363;
0.351902;3.6157;1.71766;
0.352002;3.61149;1.71363;
0.352102;3.6157;1.71766;
0.352202;3.61149;1.71363;
0.352302;3.6157;1.71766;
0.352402;3.61149;1.71363;
0.352502;3.6157;1.71766;
0.352602;3.61149;1.71363;
0.352702;3.6157;1.71766;
0.352802;3.61149;1.71363;
0.352902;3.6157;1.71766;
0.353002;3.61149;1.71363;
0.353102;3.6157;1.71766;
0.353202;3.61149;1.71363;
0.353302;3.6157;1.71766;
0.353402;3.61149;1.71363;
0.353502;3.6157;1.71766;
0.353602;3.61149;1.71363;
0.353702;3.6157;1.71766;
0.353802;3.61149;1.71363;
0.353902;3.6157;1.71766;
0.354002;3.61149;1.71363;
0.354102;3.6157;1.71766;
0.354202;3.61149;1.71363;
0.354302;3.6157;1.71766;
0.354402;3.61149;1.71363;
0.354502;3.6157;1.71766;
0.354602;3.61149;1.71363;
0.354702;3.6157;1.71766;
0.354802;3.61149;1.71363;
0.354902;3.6157;1.71766;
0.355002;3.61149;1.71363;
0.355102;3.6157;1.71766;
0.355202;3.61149;1.71363;
0.355302;3.6157;1.71766;
0.355402;3.61149;1.71363;
0.355502;3.6157;1.71766;
0.355602;3.61149;1.71363;
0.355702;3.6157;1.71766;
0.355802;3.61149;1.71363;
0.355902;3.6157;1.71766;
0.356002;3.6115;1.71363;
0.356102;3.6157;1.71766;
0.356202;3.6115;1.71363;
0.356302;3.6157;1.71766;
0.356402;3.6115;1.71363;
0.356502;3.6157;1.71766;
0.356602;3.6115;1.71363;
0.356702;3.6157;1.71766;
0.356802;3.6115;1.71363;
0.356902;3.6157;1.71766;
0.357002;3.6115;1.71363;
0.357102;3.6157;1.71766;
0.357202;3.6115;1.71363;
0.357302;3.6157;1.71766;
0.357402;3.6115;1.71363;
0.357502;3.6157;1.71766;
0.357602;3.6115;1.71363;
0.357702;3.6157;1.71766;
0.357802;3.6115;1.71363;
0.357902;3.6157;1.71766;
0.358002;3.6115;1.71363;
0.358102;3.6157;1.71765;
0.358202;3.6115;1.71363;
0.358302;3.6157;1.71765;
0.358402;3.6115;1.71363;
0.358502;3.6157;1.71765;
0.358602;3.6115;1.71363;
0.358702;3.6157;1.71765;
0.358802;3.6115;1.71363;
0.358902;3.6157;1.71765;
0.359002;3.6115;1.71363;
0.359102;3.6157;1.71765;
0.359202;3.6115;1.71363;
0.359302;3.6157;1.71765;
0.359402;3.6115;1.71363;
0.359502;3.6157;1.71765;
0.359602;3.6115;1.71363;
0.359702;3.6157;1.71765;
0.359802;3.6115;1.71363;
0.359902;3.6157;1.71765;
0.360002;3.6115;1.71363;
0.360102;3.6157;1.71765;
0.360202;3.6115;1.71363;
0.360302;3.6157;1.71765;
0.360402;3.6115;1.71363;
0.360502;3.6157;1.71765;
0.360602;3.6115;1.71363;
0.360702;3.6157;1.71765;
0.360802;3.6115;1.71363;
0.360902;3.6157;1.71765;
0.361002;3.6115;1.71363;
0.361102;3.6157;1.71765;
0.361202;3.6115;1.71363;
0.361302;3.6157;1.71765;
0.361402;3.6115;1.71363;
0.361502;3.6157;1.71765;
0.361602;3.6115;1.71363;
0.361702;3.6157;1.71765;
0.361802;3.6115;1.71363;
0.361902;3.6157;1.71765;
0.362002;3.6115;1.71363;
0.362102;3.6157;1.71765;
0.362202;3.6115;1.71363;
0.362302;3.6157;1.71765;
0.362402;3.6115;1.71363;
0.362502;3.6157;1.71765;
0.362602;3.6115;1.71363;
0.362702;3.6157;1.71765;
0.362802;3.6115;1.71363;
0.362902;3.6157;1.71765;
0.363002;3.6115;1.71363;
0.363102;3.6157;1.71765;
0.363202;3.6115;1.71364;
0.363302;3.6157;1.71765;
0.363402;3.6115;1.71364;
0.363502;3.6157;1.71765;
0.363602;3.6115;1.71364;
0.363702;3.6157;1.71765;
0.363802;3.6115;1.71364;
0.363902;3.6157;1.71765;
0.364002;3.6115;1.71364;
0.364102;3.6157;1.71765;
0.364202;3.6115;1.71364;
0.364302;3.6157;1.71765;
0.364402;3.6115;1.71364;
0.364502;3.6157;1.71765;
0.364602;3.6115;1.71364;
0.364702;3.6157;1.71765;
0.364802;3.6115;1.71364;
0.364902;3.6157;1.71765;
0.365002;3.6115;1.71364;
0.365102;3.6157;1.71765;
0.365202;3.6115;1.71364;
0.365302;3.6157;1.71765;
0.365402;3.6115;1.71364;
0.365502;3.6157;1.71765;
0.365602;3.6115;1.71364;
0.365702;3.6157;1.71765;
0.365802;3.6115;1.71364;
0.365902;3.6157;1.71765;
0.366002;3.6115;1.71364;
0.366102;3.6157;1.71765;
0.366202;3.6115;1.71364;
0.366302;3.6157;1.71765;
0.366402;3.6115;1.71364;
0.366502;3.6157;1.71765;
0.366602;3.6115;1.71364;
0.366702;3.6157;1.71765;
0.366802;3.6115;1.71364;
0.366902;3.6157;1.71765;
0.367002;3.6115;1.71364;
0.367102;3.6157;1.71765;
0.367202;3.6115;1.71364;
0.367302;3.6157;1.71765;
0.367402;3.6115;1.71364;
0.367502;3.6157;1.71765;
0.367602;3.6115;1.71364;
0.367702;3.6157;1.71765;
0.367802;3.6115;1.71364;
0.367902;3.6157;1.71765;
0.368002;3.6115;1.71364;
0.368102;3.6157;1.71765;
0.368202;3.6115;1.71364;
0.368302;3.6157;1.71765;
0.368402;3.6115;1.71364;
0.368502;3.6157;1.71765;
0.368602;3.6115;1.71364;
0.368702;3.6157;1.71765;
0.368802;3.6115;1.71364;
0.368902;3.6157;1.71765;
0.369002;3.6115;1.71364;
0.369102;3.6157;1.71765;
0.369202;3.6115;1.71364;
0.369302;3.6157;1.71765;
0.369402;3.6115;1.71364;
0.369502;3.6157;1.71765;
0.369602;3.6115;1.71364;
0.369702;3.6157;1.71765;
0.369802;3.6115;1.71364;
0.369902;3.6157;1.71765;
0.370002;3.6115;1.71364;
0.370102;3.6157;1.71765;
0.370202;3.6115;1.71364;
0.370302;3.6157;1.71765;
0.370402;3.6115;1.71364;
0.370502;3.6157;1.71765;
0.370602;3.6115;1.71364;
0.370702;3.6157;1.71765;
0.370802;3.6115;1.71364;
0.370902;3.6157;1.71765;
0.371002;3.6115;1.71364;
0.371102;3.61569;1.71765;
0.371202;3.6115;1.71364;
0.371302;3.61569;1.71765;
0.371402;3.6115;1.71364;
0.371502;3.61569;1.71765;
0.371602;3.6115;1.71364;
0.371702;3.61569;1.71765;
