time;V(/VCAP);V(/VOUT);
5.05642;3.1535;3.61254;
5.05652;3.15365;3.61471;
5.05662;3.15381;3.61254;
5.05672;3.15396;3.61471;
5.05682;3.15411;3.61254;
5.05692;3.15427;3.61471;
5.05702;3.15442;3.61254;
5.05712;3.15457;3.61471;
5.05722;3.15473;3.61254;
5.05732;3.15488;3.61471;
5.05742;3.15504;3.61254;
5.05752;3.15519;3.61471;
5.05762;3.15534;3.61254;
5.05772;3.1555;3.61471;
5.05782;3.15565;3.61254;
5.05792;3.1558;3.61471;
5.05802;3.15596;3.61254;
5.05812;3.15611;3.61471;
5.05822;3.15626;3.61254;
5.05832;3.15642;3.61471;
5.05842;3.15657;3.61254;
5.05852;3.15672;3.61471;
5.05862;3.15688;3.61254;
5.05872;3.15703;3.61471;
5.05882;3.15718;3.61254;
5.05892;3.15734;3.61471;
5.05902;3.15749;3.61254;
5.05912;3.15764;3.61471;
5.05922;3.1578;3.61254;
5.05932;3.15795;3.61471;
5.05942;3.1581;3.61254;
5.05952;3.15826;3.61471;
5.05962;3.15841;3.61254;
5.05972;3.15856;3.61471;
5.05982;3.15872;3.61254;
5.05992;3.15887;3.61471;
5.06002;3.15902;3.61254;
5.06012;3.15918;3.61471;
5.06022;3.15933;3.61254;
5.06032;3.15948;3.61471;
5.06042;3.15964;3.61254;
5.06052;3.15979;3.61471;
5.06062;3.15994;3.61254;
5.06072;3.1601;3.61471;
5.06082;3.16025;3.61254;
5.06092;3.1604;3.61471;
5.06102;3.16056;3.61254;
5.06112;3.16071;3.61471;
5.06122;3.16086;3.61254;
5.06132;3.16102;3.61471;
5.06142;3.16117;3.61254;
5.06152;3.16132;3.61471;
5.06162;3.16148;3.61254;
5.06172;3.16163;3.61471;
5.06182;3.16178;3.61254;
5.06192;3.16193;3.61471;
5.06202;3.16209;3.61254;
5.06212;3.16224;3.61471;
5.06222;3.16239;3.61254;
5.06232;3.16255;3.61471;
5.06242;3.1627;3.61254;
5.06252;3.16285;3.61471;
5.06262;3.16301;3.61254;
5.06272;3.16316;3.61471;
5.06282;3.16331;3.61254;
5.06292;3.16346;3.61471;
5.06302;3.16362;3.61254;
5.06312;3.16377;3.61471;
5.06322;3.16392;3.61254;
5.06332;3.16408;3.61471;
5.06342;3.16423;3.61254;
5.06352;3.16438;3.61471;
5.06362;3.16453;3.61254;
5.06372;3.16469;3.61471;
5.06382;3.16484;3.61254;
5.06392;3.16499;3.61471;
5.06402;3.16515;3.61254;
5.06412;3.1653;3.61471;
5.06422;3.16545;3.61254;
5.06432;3.1656;3.61471;
5.06442;3.16576;3.61254;
5.06452;3.16591;3.61471;
5.06462;3.16606;3.61254;
5.06472;3.16621;3.61471;
5.06482;3.16637;3.61254;
5.06492;3.16652;3.61471;
5.06502;3.16667;3.61254;
5.06512;3.16682;3.61471;
5.06522;3.16698;3.61254;
5.06532;3.16713;3.61471;
5.06542;3.16728;3.61254;
5.06552;3.16743;3.61471;
5.06562;3.16759;3.61254;
5.06572;3.16774;3.61471;
5.06582;3.16789;3.61254;
5.06592;3.16805;3.61471;
5.06602;3.1682;3.61254;
5.06612;3.16835;3.61471;
5.06622;3.1685;3.61254;
5.06632;3.16865;3.61471;
5.06642;3.16881;3.61254;
5.06652;3.16896;3.61471;
5.06662;3.16911;3.61254;
5.06672;3.16926;3.61471;
5.06682;3.16942;3.61254;
5.06692;3.16957;3.61471;
5.06702;3.16972;3.61254;
5.06712;3.16987;3.61471;
5.06722;3.17003;3.61254;
5.06732;3.17018;3.61471;
5.06742;3.17033;3.61254;
5.06752;3.17048;3.61471;
5.06762;3.17064;3.61254;
5.06772;3.17079;3.61471;
5.06782;3.17094;3.61254;
5.06792;3.17109;3.61471;
5.06802;3.17124;3.61254;
5.06812;3.1714;3.61471;
5.06822;3.17155;3.61254;
5.06832;3.1717;3.61471;
5.06842;3.17185;3.61254;
5.06852;3.17201;3.61471;
5.06862;3.17216;3.61254;
5.06872;3.17231;3.61471;
5.06882;3.17246;3.61254;
5.06892;3.17261;3.61471;
5.06902;3.17277;3.61254;
5.06912;3.17292;3.61471;
5.06922;3.17307;3.61254;
5.06932;3.17322;3.61471;
5.06942;3.17337;3.61254;
5.06952;3.17353;3.61471;
5.06962;3.17368;3.61254;
5.06972;3.17383;3.61471;
5.06982;3.17398;3.61254;
5.06992;3.17413;3.61471;
5.07002;3.17429;3.61254;
5.07012;3.17444;3.61471;
5.07022;3.17459;3.61254;
5.07032;3.17474;3.61471;
5.07042;3.17489;3.61254;
5.07052;3.17505;3.61471;
5.07062;3.1752;3.61254;
5.07072;3.17535;3.61471;
5.07082;3.1755;3.61254;
5.07092;3.17565;3.61471;
5.07102;3.17581;3.61254;
5.07112;3.17596;3.61471;
5.07122;3.17611;3.61254;
5.07132;3.17626;3.61471;
5.07142;3.17641;3.61254;
5.07152;3.17657;3.61471;
5.07162;3.17672;3.61254;
5.07172;3.17687;3.61471;
5.07182;3.17702;3.61254;
5.07192;3.17717;3.61471;
5.07202;3.17732;3.61254;
5.07212;3.17748;3.61471;
5.07222;3.17763;3.61254;
5.07232;3.17778;3.61471;
5.07242;3.17793;3.61255;
5.07252;3.17808;3.61471;
5.07262;3.17823;3.61255;
5.07272;3.17839;3.61471;
5.07282;3.17854;3.61255;
5.07292;3.17869;3.61471;
5.07302;3.17884;3.61255;
5.07312;3.17899;3.61471;
5.07322;3.17914;3.61255;
5.07332;3.1793;3.61471;
5.07342;3.17945;3.61255;
5.07352;3.1796;3.61471;
5.07362;3.17975;3.61255;
5.07372;3.1799;3.61471;
5.07382;3.18005;3.61255;
5.07392;3.1802;3.61471;
5.07402;3.18036;3.61255;
5.07412;3.18051;3.61471;
5.07422;3.18066;3.61255;
5.07432;3.18081;3.61471;
5.07442;3.18096;3.61255;
5.07452;3.18111;3.61471;
5.07462;3.18126;3.61255;
5.07472;3.18142;3.61471;
5.07482;3.18157;3.61255;
5.07492;3.18172;3.61471;
5.07502;3.18187;3.61255;
5.07512;3.18202;3.61471;
5.07522;3.18217;3.61255;
5.07532;3.18232;3.61471;
5.07542;3.18247;3.61255;
5.07552;3.18263;3.61471;
5.07562;3.18278;3.61255;
5.07572;3.18293;3.61471;
5.07582;3.18308;3.61255;
5.07592;3.18323;3.61471;
5.07602;3.18338;3.61255;
5.07612;3.18353;3.61471;
5.07622;3.18368;3.61255;
5.07632;3.18384;3.61471;
5.07642;3.18399;3.61255;
5.07652;3.18414;3.61471;
5.07662;3.18429;3.61255;
5.07672;3.18444;3.61471;
5.07682;3.18459;3.61255;
5.07692;3.18474;3.61471;
5.07702;3.18489;3.61255;
5.07712;3.18504;3.61471;
5.07722;3.1852;3.61255;
5.07732;3.18535;3.61471;
5.07742;3.1855;3.61255;
5.07752;3.18565;3.61471;
5.07762;3.1858;3.61255;
5.07772;3.18595;3.61471;
5.07782;3.1861;3.61255;
5.07792;3.18625;3.61471;
5.07802;3.1864;3.61255;
5.07812;3.18655;3.61471;
5.07822;3.18671;3.61255;
5.07832;3.18686;3.61471;
5.07842;3.18701;3.61255;
5.07852;3.18716;3.61471;
5.07862;3.18731;3.61255;
5.07872;3.18746;3.61471;
5.07882;3.18761;3.61255;
5.07892;3.18776;3.61471;
5.07902;3.18791;3.61255;
5.07912;3.18806;3.61471;
5.07922;3.18821;3.61255;
5.07932;3.18837;3.61471;
5.07942;3.18852;3.61255;
5.07952;3.18867;3.61471;
5.07962;3.18882;3.61255;
5.07972;3.18897;3.61471;
5.07982;3.18912;3.61255;
5.07992;3.18927;3.61471;
5.08002;3.18942;3.61255;
5.08012;3.18957;3.61471;
5.08022;3.18972;3.61255;
5.08032;3.18987;3.61471;
5.08042;3.19002;3.61255;
5.08052;3.19017;3.61471;
5.08062;3.19032;3.61255;
5.08072;3.19047;3.61471;
5.08082;3.19063;3.61255;
5.08092;3.19078;3.61471;
5.08102;3.19093;3.61255;
5.08112;3.19108;3.61471;
5.08122;3.19123;3.61255;
5.08132;3.19138;3.61471;
5.08142;3.19153;3.61255;
5.08152;3.19168;3.61471;
5.08162;3.19183;3.61255;
5.08172;3.19198;3.61471;
5.08182;3.19213;3.61255;
5.08192;3.19228;3.61471;
5.08202;3.19243;3.61255;
5.08212;3.19258;3.61471;
5.08222;3.19273;3.61255;
5.08232;3.19288;3.61471;
5.08242;3.19303;3.61255;
5.08252;3.19318;3.61471;
5.08262;3.19333;3.61255;
5.08272;3.19348;3.61471;
5.08282;3.19363;3.61255;
5.08292;3.19379;3.61471;
5.08302;3.19394;3.61255;
5.08312;3.19409;3.61471;
5.08322;3.19424;3.61255;
5.08332;3.19439;3.61471;
5.08342;3.19454;3.61255;
5.08352;3.19469;3.61471;
5.08362;3.19484;3.61255;
5.08372;3.19499;3.61471;
5.08382;3.19514;3.61255;
5.08392;3.19529;3.61471;
5.08402;3.19544;3.61255;
5.08412;3.19559;3.61471;
5.08422;3.19574;3.61255;
5.08432;3.19589;3.61471;
5.08442;3.19604;3.61255;
5.08452;3.19619;3.61471;
5.08462;3.19634;3.61255;
5.08472;3.19649;3.61471;
5.08482;3.19664;3.61255;
5.08492;3.19679;3.61471;
5.08502;3.19694;3.61255;
5.08512;3.19709;3.61471;
5.08522;3.19724;3.61255;
5.08532;3.19739;3.61471;
5.08542;3.19754;3.61255;
5.08552;3.19769;3.61471;
5.08562;3.19784;3.61255;
5.08572;3.19799;3.61471;
5.08582;3.19814;3.61255;
5.08592;3.19829;3.61471;
5.08602;3.19844;3.61255;
5.08612;3.19859;3.61471;
5.08622;3.19874;3.61255;
5.08632;3.19889;3.61471;
5.08642;3.19904;3.61255;
5.08652;3.19919;3.61471;
5.08662;3.19934;3.61255;
5.08672;3.19949;3.61471;
5.08682;3.19964;3.61255;
5.08692;3.19979;3.61471;
5.08702;3.19994;3.61255;
5.08712;3.20009;3.61471;
5.08722;3.20024;3.61255;
5.08732;3.20039;3.61471;
5.08742;3.20054;3.61255;
5.08752;3.20069;3.61471;
5.08762;3.20084;3.61255;
5.08772;3.20099;3.61471;
5.08782;3.20114;3.61255;
5.08792;3.20129;3.61471;
5.08802;3.20144;3.61255;
5.08812;3.20158;3.61471;
5.08822;3.20173;3.61255;
5.08832;3.20188;3.61471;
5.08842;3.20203;3.61255;
5.08852;3.20218;3.61471;
5.08862;3.20233;3.61255;
5.08872;3.20248;3.61471;
5.08882;3.20263;3.61255;
5.08892;3.20278;3.61471;
5.08902;3.20293;3.61255;
5.08912;3.20308;3.61471;
5.08922;3.20323;3.61255;
5.08932;3.20338;3.61471;
5.08942;3.20353;3.61255;
5.08952;3.20368;3.61471;
5.08962;3.20383;3.61255;
5.08972;3.20398;3.61471;
5.08982;3.20413;3.61255;
5.08992;3.20428;3.61471;
5.09002;3.20443;3.61255;
5.09012;3.20458;3.61471;
5.09022;3.20472;3.61255;
5.09032;3.20487;3.61471;
5.09042;3.20502;3.61255;
5.09052;3.20517;3.61471;
5.09062;3.20532;3.61255;
5.09072;3.20547;3.61471;
5.09082;3.20562;3.61255;
5.09092;3.20577;3.61471;
5.09102;3.20592;3.61255;
5.09112;3.20607;3.61471;
5.09122;3.20622;3.61255;
5.09132;3.20637;3.61471;
5.09142;3.20652;3.61255;
5.09152;3.20667;3.61471;
5.09162;3.20682;3.61255;
5.09172;3.20696;3.61471;
5.09182;3.20711;3.61255;
5.09192;3.20726;3.61471;
5.09202;3.20741;3.61255;
5.09212;3.20756;3.61471;
5.09222;3.20771;3.61255;
5.09232;3.20786;3.61471;
5.09242;3.20801;3.61255;
5.09252;3.20816;3.61471;
5.09262;3.20831;3.61255;
5.09272;3.20846;3.61471;
5.09282;3.2086;3.61255;
5.09292;3.20875;3.61471;
5.09302;3.2089;3.61255;
5.09312;3.20905;3.61471;
5.09322;3.2092;3.61255;
5.09332;3.20935;3.61471;
5.09342;3.2095;3.61255;
5.09352;3.20965;3.61471;
5.09362;3.2098;3.61255;
5.09372;3.20995;3.61471;
5.09382;3.21009;3.61255;
5.09392;3.21024;3.61471;
5.09402;3.21039;3.61255;
5.09412;3.21054;3.61471;
5.09422;3.21069;3.61255;
5.09432;3.21084;3.61471;
5.09442;3.21099;3.61255;
5.09452;3.21114;3.61471;
5.09462;3.21129;3.61255;
5.09472;3.21143;3.61471;
5.09482;3.21158;3.61255;
5.09492;3.21173;3.61471;
5.09502;3.21188;3.61255;
5.09512;3.21203;3.61471;
5.09522;3.21218;3.61255;
5.09532;3.21233;3.61471;
5.09542;3.21248;3.61255;
5.09552;3.21262;3.61471;
5.09562;3.21277;3.61255;
5.09572;3.21292;3.61471;
5.09582;3.21307;3.61255;
5.09592;3.21322;3.61471;
5.09602;3.21337;3.61255;
5.09612;3.21352;3.61471;
5.09622;3.21367;3.61255;
5.09632;3.21381;3.61471;
5.09642;3.21396;3.61255;
5.09652;3.21411;3.61471;
5.09662;3.21426;3.61255;
5.09672;3.21441;3.61471;
5.09682;3.21456;3.61255;
5.09692;3.21471;3.61471;
5.09702;3.21485;3.61255;
5.09712;3.215;3.61471;
5.09722;3.21515;3.61255;
5.09732;3.2153;3.61471;
5.09742;3.21545;3.61255;
5.09752;3.2156;3.61471;
5.09762;3.21575;3.61255;
5.09772;3.21589;3.61471;
5.09782;3.21604;3.61255;
5.09792;3.21619;3.61471;
5.09802;3.21634;3.61255;
5.09812;3.21649;3.61471;
5.09822;3.21664;3.61255;
5.09832;3.21678;3.61471;
5.09842;3.21693;3.61255;
5.09852;3.21708;3.61471;
5.09862;3.21723;3.61255;
5.09872;3.21738;3.61471;
5.09882;3.21753;3.61255;
5.09892;3.21767;3.61471;
5.09902;3.21782;3.61255;
5.09912;3.21797;3.61471;
5.09922;3.21812;3.61255;
5.09932;3.21827;3.61471;
5.09942;3.21842;3.61255;
5.09952;3.21856;3.61471;
5.09962;3.21871;3.61255;
5.09972;3.21886;3.61471;
5.09982;3.21901;3.61255;
5.09992;3.21916;3.61471;
5.10002;3.2193;3.61255;
5.10012;3.21945;3.61471;
5.10022;3.2196;3.61255;
5.10032;3.21975;3.61471;
5.10042;3.2199;3.61255;
5.10052;3.22005;3.61471;
5.10062;3.22019;3.61255;
5.10072;3.22034;3.61471;
5.10082;3.22049;3.61255;
5.10092;3.22064;3.61471;
5.10102;3.22079;3.61255;
5.10112;3.22093;3.61471;
5.10122;3.22108;3.61255;
5.10132;3.22123;3.61471;
5.10142;3.22138;3.61255;
5.10152;3.22153;3.61471;
5.10162;3.22167;3.61255;
5.10172;3.22182;3.61471;
5.10182;3.22197;3.61255;
5.10192;3.22212;3.61471;
5.10202;3.22226;3.61255;
5.10212;3.22241;3.61471;
5.10222;3.22256;3.61255;
5.10232;3.22271;3.61471;
5.10242;3.22286;3.61255;
5.10252;3.223;3.6147;
5.10262;3.22315;3.61255;
5.10272;3.2233;3.6147;
5.10282;3.22345;3.61255;
5.10292;3.2236;3.6147;
5.10302;3.22374;3.61255;
5.10312;3.22389;3.6147;
5.10322;3.22404;3.61255;
5.10332;3.22419;3.6147;
5.10342;3.22433;3.61255;
5.10352;3.22448;3.6147;
5.10362;3.22463;3.61255;
5.10372;3.22478;3.6147;
5.10382;3.22493;3.61255;
5.10392;3.22507;3.6147;
5.10402;3.22522;3.61255;
5.10412;3.22537;3.6147;
5.10422;3.22552;3.61255;
5.10432;3.22566;3.6147;
5.10442;3.22581;3.61255;
5.10452;3.22596;3.6147;
5.10462;3.22611;3.61255;
5.10472;3.22625;3.6147;
5.10482;3.2264;3.61255;
5.10492;3.22655;3.6147;
5.10502;3.2267;3.61255;
5.10512;3.22684;3.6147;
5.10522;3.22699;3.61255;
5.10532;3.22714;3.6147;
5.10542;3.22729;3.61255;
5.10552;3.22743;3.6147;
5.10562;3.22758;3.61255;
5.10572;3.22773;3.6147;
5.10582;3.22788;3.61255;
5.10592;3.22802;3.6147;
5.10602;3.22817;3.61255;
5.10612;3.22832;3.6147;
5.10622;3.22847;3.61255;
5.10632;3.22861;3.6147;
5.10642;3.22876;3.61255;
5.10652;3.22891;3.6147;
5.10662;3.22905;3.61255;
5.10672;3.2292;3.6147;
5.10682;3.22935;3.61255;
5.10692;3.2295;3.6147;
5.10702;3.22964;3.61255;
5.10712;3.22979;3.6147;
5.10722;3.22994;3.61255;
5.10732;3.23009;3.6147;
5.10742;3.23023;3.61255;
5.10752;3.23038;3.6147;
5.10762;3.23053;3.61255;
5.10772;3.23067;3.6147;
5.10782;3.23082;3.61255;
5.10792;3.23097;3.6147;
5.10802;3.23112;3.61255;
5.10812;3.23126;3.6147;
5.10822;3.23141;3.61255;
5.10832;3.23156;3.6147;
5.10842;3.2317;3.61255;
5.10852;3.23185;3.6147;
5.10862;3.232;3.61255;
5.10872;3.23215;3.6147;
5.10882;3.23229;3.61255;
5.10892;3.23244;3.6147;
5.10902;3.23259;3.61255;
5.10912;3.23273;3.6147;
5.10922;3.23288;3.61255;
5.10932;3.23303;3.6147;
5.10942;3.23317;3.61255;
5.10952;3.23332;3.6147;
5.10962;3.23347;3.61255;
5.10972;3.23362;3.6147;
5.10982;3.23376;3.61255;
5.10992;3.23391;3.6147;
5.11002;3.23406;3.61255;
5.11012;3.2342;3.6147;
5.11022;3.23435;3.61255;
5.11032;3.2345;3.6147;
5.11042;3.23464;3.61255;
5.11052;3.23479;3.6147;
5.11062;3.23494;3.61255;
5.11072;3.23508;3.6147;
5.11082;3.23523;3.61255;
5.11092;3.23538;3.6147;
5.11102;3.23552;3.61255;
5.11112;3.23567;3.6147;
5.11122;3.23582;3.61255;
5.11132;3.23597;3.6147;
5.11142;3.23611;3.61255;
5.11152;3.23626;3.6147;
5.11162;3.23641;3.61255;
5.11172;3.23655;3.6147;
5.11182;3.2367;3.61255;
5.11192;3.23685;3.6147;
5.11202;3.23699;3.61255;
5.11212;3.23714;3.6147;
5.11222;3.23729;3.61255;
5.11232;3.23743;3.6147;
5.11242;3.23758;3.61255;
5.11252;3.23772;3.6147;
5.11262;3.23787;3.61255;
5.11272;3.23802;3.6147;
5.11282;3.23816;3.61255;
5.11292;3.23831;3.6147;
5.11302;3.23846;3.61255;
5.11312;3.2386;3.6147;
5.11322;3.23875;3.61255;
5.11332;3.2389;3.6147;
5.11342;3.23904;3.61255;
5.11352;3.23919;3.6147;
5.11362;3.23934;3.61255;
5.11372;3.23948;3.6147;
5.11382;3.23963;3.61255;
5.11392;3.23978;3.6147;
5.11402;3.23992;3.61255;
5.11412;3.24007;3.6147;
5.11422;3.24021;3.61255;
5.11432;3.24036;3.6147;
5.11442;3.24051;3.61255;
5.11452;3.24065;3.6147;
5.11462;3.2408;3.61255;
5.11472;3.24095;3.6147;
5.11482;3.24109;3.61255;
5.11492;3.24124;3.6147;
5.11502;3.24139;3.61255;
5.11512;3.24153;3.6147;
5.11522;3.24168;3.61255;
5.11532;3.24182;3.6147;
5.11542;3.24197;3.61255;
5.11552;3.24212;3.6147;
5.11562;3.24226;3.61255;
5.11572;3.24241;3.6147;
5.11582;3.24256;3.61255;
5.11592;3.2427;3.6147;
5.11602;3.24285;3.61255;
5.11612;3.24299;3.6147;
5.11622;3.24314;3.61255;
5.11632;3.24329;3.6147;
5.11642;3.24343;3.61255;
5.11652;3.24358;3.6147;
5.11662;3.24372;3.61255;
5.11672;3.24387;3.6147;
5.11682;3.24402;3.61255;
5.11692;3.24416;3.6147;
5.11702;3.24431;3.61255;
5.11712;3.24445;3.6147;
5.11722;3.2446;3.61255;
5.11732;3.24475;3.6147;
5.11742;3.24489;3.61255;
5.11752;3.24504;3.6147;
5.11762;3.24518;3.61255;
5.11772;3.24533;3.6147;
5.11782;3.24548;3.61255;
5.11792;3.24562;3.6147;
5.11802;3.24577;3.61255;
5.11812;3.24591;3.6147;
5.11822;3.24606;3.61255;
5.11832;3.24621;3.6147;
5.11842;3.24635;3.61255;
5.11852;3.2465;3.6147;
5.11862;3.24664;3.61255;
5.11872;3.24679;3.6147;
5.11882;3.24693;3.61255;
5.11892;3.24708;3.6147;
5.11902;3.24723;3.61255;
5.11912;3.24737;3.6147;
5.11922;3.24752;3.61255;
5.11932;3.24766;3.6147;
5.11942;3.24781;3.61255;
5.11952;3.24795;3.6147;
5.11962;3.2481;3.61255;
5.11972;3.24825;3.6147;
5.11982;3.24839;3.61255;
5.11992;3.24854;3.6147;
5.12002;3.24868;3.61255;
5.12012;3.24883;3.6147;
5.12022;3.24897;3.61255;
5.12032;3.24912;3.6147;
5.12042;3.24927;3.61255;
5.12052;3.24941;3.6147;
5.12062;3.24956;3.61255;
5.12072;3.2497;3.6147;
5.12082;3.24985;3.61255;
5.12092;3.24999;3.6147;
5.12102;3.25014;3.61255;
5.12112;3.25028;3.6147;
5.12122;3.25043;3.61255;
5.12132;3.25058;3.6147;
5.12142;3.25072;3.61255;
5.12152;3.25087;3.6147;
5.12162;3.25101;3.61255;
5.12172;3.25116;3.6147;
5.12182;3.2513;3.61255;
5.12192;3.25145;3.6147;
5.12202;3.25159;3.61255;
5.12212;3.25174;3.6147;
5.12222;3.25188;3.61255;
5.12232;3.25203;3.6147;
5.12242;3.25217;3.61255;
5.12252;3.25232;3.6147;
5.12262;3.25247;3.61255;
5.12272;3.25261;3.6147;
5.12282;3.25276;3.61255;
5.12292;3.2529;3.6147;
5.12302;3.25305;3.61255;
5.12312;3.25319;3.6147;
5.12322;3.25334;3.61255;
5.12332;3.25348;3.6147;
5.12342;3.25363;3.61255;
5.12352;3.25377;3.6147;
5.12362;3.25392;3.61255;
5.12372;3.25406;3.6147;
5.12382;3.25421;3.61255;
5.12392;3.25435;3.6147;
5.12402;3.2545;3.61255;
5.12412;3.25464;3.6147;
5.12422;3.25479;3.61255;
5.12432;3.25493;3.6147;
5.12442;3.25508;3.61255;
5.12452;3.25522;3.6147;
5.12462;3.25537;3.61255;
5.12472;3.25551;3.6147;
5.12482;3.25566;3.61255;
5.12492;3.2558;3.6147;
5.12502;3.25595;3.61255;
5.12512;3.25609;3.6147;
5.12522;3.25624;3.61255;
5.12532;3.25638;3.6147;
5.12542;3.25653;3.61255;
5.12552;3.25667;3.6147;
5.12562;3.25682;3.61255;
5.12572;3.25696;3.6147;
5.12582;3.25711;3.61255;
5.12592;3.25725;3.6147;
5.12602;3.2574;3.61255;
5.12612;3.25754;3.6147;
5.12622;3.25769;3.61255;
5.12632;3.25783;3.6147;
5.12642;3.25798;3.61255;
5.12652;3.25812;3.6147;
5.12662;3.25827;3.61255;
5.12672;3.25841;3.6147;
5.12682;3.25856;3.61255;
5.12692;3.2587;3.6147;
5.12702;3.25885;3.61255;
5.12712;3.25899;3.6147;
5.12722;3.25914;3.61255;
5.12732;3.25928;3.6147;
5.12742;3.25943;3.61255;
5.12752;3.25957;3.6147;
5.12762;3.25972;3.61255;
5.12772;3.25986;3.6147;
5.12782;3.26;3.61255;
5.12792;3.26015;3.6147;
5.12802;3.26029;3.61255;
5.12812;3.26044;3.6147;
5.12822;3.26058;3.61255;
5.12832;3.26073;3.6147;
5.12842;3.26087;3.61255;
5.12852;3.26102;3.6147;
5.12862;3.26116;3.61255;
5.12872;3.26131;3.6147;
5.12882;3.26145;3.61255;
5.12892;3.2616;3.6147;
5.12902;3.26174;3.61255;
5.12912;3.26188;3.6147;
5.12922;3.26203;3.61255;
5.12932;3.26217;3.6147;
5.12942;3.26232;3.61255;
5.12952;3.26246;3.6147;
5.12962;3.26261;3.61255;
5.12972;3.26275;3.6147;
5.12982;3.2629;3.61255;
5.12992;3.26304;3.6147;
5.13002;3.26318;3.61255;
5.13012;3.26333;3.6147;
5.13022;3.26347;3.61255;
5.13032;3.26362;3.6147;
5.13042;3.26376;3.61255;
5.13052;3.26391;3.6147;
5.13062;3.26405;3.61255;
5.13072;3.26419;3.6147;
5.13082;3.26434;3.61255;
5.13092;3.26448;3.6147;
5.13102;3.26463;3.61255;
5.13112;3.26477;3.6147;
5.13122;3.26492;3.61255;
5.13132;3.26506;3.6147;
5.13142;3.2652;3.61255;
5.13152;3.26535;3.6147;
5.13162;3.26549;3.61256;
5.13172;3.26564;3.6147;
5.13182;3.26578;3.61256;
5.13192;3.26593;3.6147;
5.13202;3.26607;3.61256;
5.13212;3.26621;3.6147;
5.13222;3.26636;3.61256;
5.13232;3.2665;3.6147;
5.13242;3.26665;3.61256;
5.13252;3.26679;3.6147;
5.13262;3.26693;3.61256;
5.13272;3.26708;3.6147;
5.13282;3.26722;3.61256;
5.13292;3.26737;3.6147;
5.13302;3.26751;3.61256;
5.13312;3.26765;3.6147;
5.13322;3.2678;3.61256;
5.13332;3.26794;3.6147;
5.13342;3.26809;3.61256;
5.13352;3.26823;3.6147;
5.13362;3.26837;3.61256;
5.13372;3.26852;3.6147;
5.13382;3.26866;3.61256;
5.13392;3.26881;3.6147;
5.13402;3.26895;3.61256;
5.13412;3.26909;3.6147;
5.13422;3.26924;3.61256;
5.13432;3.26938;3.6147;
5.13442;3.26953;3.61256;
5.13452;3.26967;3.6147;
5.13462;3.26981;3.61256;
5.13472;3.26996;3.6147;
5.13482;3.2701;3.61256;
5.13492;3.27024;3.6147;
5.13502;3.27039;3.61256;
5.13512;3.27053;3.6147;
5.13522;3.27068;3.61256;
5.13532;3.27082;3.6147;
5.13542;3.27096;3.61256;
5.13552;3.27111;3.6147;
5.13562;3.27125;3.61256;
5.13572;3.27139;3.6147;
5.13582;3.27154;3.61256;
5.13592;3.27168;3.6147;
5.13602;3.27183;3.61256;
5.13612;3.27197;3.6147;
5.13622;3.27211;3.61256;
5.13632;3.27226;3.6147;
5.13642;3.2724;3.61256;
5.13652;3.27254;3.6147;
5.13662;3.27269;3.61256;
5.13672;3.27283;3.6147;
5.13682;3.27297;3.61256;
5.13692;3.27312;3.6147;
5.13702;3.27326;3.61256;
5.13712;3.2734;3.6147;
5.13722;3.27355;3.61256;
5.13732;3.27369;3.6147;
5.13742;3.27384;3.61256;
5.13752;3.27398;3.6147;
5.13762;3.27412;3.61256;
5.13772;3.27427;3.6147;
5.13782;3.27441;3.61256;
5.13792;3.27455;3.6147;
5.13802;3.2747;3.61256;
5.13812;3.27484;3.6147;
5.13822;3.27498;3.61256;
5.13832;3.27513;3.6147;
5.13842;3.27527;3.61256;
5.13852;3.27541;3.6147;
5.13862;3.27556;3.61256;
5.13872;3.2757;3.6147;
5.13882;3.27584;3.61256;
5.13892;3.27599;3.6147;
5.13902;3.27613;3.61256;
5.13912;3.27627;3.6147;
5.13922;3.27642;3.61256;
5.13932;3.27656;3.6147;
5.13942;3.2767;3.61256;
5.13952;3.27685;3.6147;
5.13962;3.27699;3.61256;
5.13972;3.27713;3.6147;
5.13982;3.27727;3.61256;
5.13992;3.27742;3.6147;
5.14002;3.27756;3.61256;
5.14012;3.2777;3.6147;
5.14022;3.27785;3.61256;
5.14032;3.27799;3.6147;
5.14042;3.27813;3.61256;
5.14052;3.27828;3.6147;
5.14062;3.27842;3.61256;
5.14072;3.27856;3.6147;
5.14082;3.27871;3.61256;
5.14092;3.27885;3.6147;
5.14102;3.27899;3.61256;
5.14112;3.27913;3.6147;
5.14122;3.27928;3.61256;
5.14132;3.27942;3.6147;
5.14142;3.27956;3.61256;
5.14152;3.27971;3.6147;
5.14162;3.27985;3.61256;
5.14172;3.27999;3.6147;
5.14182;3.28014;3.61256;
5.14192;3.28028;3.6147;
5.14202;3.28042;3.61256;
5.14212;3.28056;3.6147;
5.14222;3.28071;3.61256;
5.14232;3.28085;3.6147;
5.14242;3.28099;3.61256;
5.14252;3.28114;3.6147;
5.14262;3.28128;3.61256;
5.14272;3.28142;3.6147;
5.14282;3.28156;3.61256;
5.14292;3.28171;3.6147;
5.14302;3.28185;3.61256;
5.14312;3.28199;3.6147;
5.14322;3.28214;3.61256;
5.14332;3.28228;3.6147;
5.14342;3.28242;3.61256;
5.14352;3.28256;3.6147;
5.14362;3.28271;3.61256;
5.14372;3.28285;3.6147;
