time;P(R3);
1.05419;0.00891758;
1.05429;0.00892205;
1.05439;0.00891758;
1.05449;0.00892205;
1.05459;0.00891758;
1.05469;0.00892205;
1.05479;0.00891758;
1.05489;0.00892205;
1.05499;0.00891758;
1.05509;0.00892205;
1.05519;0.00891758;
1.05529;0.00892205;
1.05539;0.00891758;
1.05549;0.00892205;
1.05559;0.00891758;
1.05569;0.00892205;
1.05579;0.00891758;
1.05589;0.00892205;
1.05599;0.00891759;
1.05609;0.00892205;
1.05619;0.00891759;
1.05629;0.00892205;
1.05639;0.00891759;
1.05649;0.00892205;
1.05659;0.00891759;
1.05669;0.00892205;
1.05679;0.00891759;
1.05689;0.00892205;
1.05699;0.00891759;
1.05709;0.00892205;
1.05719;0.00891759;
1.05729;0.00892205;
1.05739;0.00891759;
1.05749;0.00892205;
1.05759;0.00891759;
1.05769;0.00892204;
1.05779;0.00891759;
1.05789;0.00892204;
1.05799;0.00891759;
1.05809;0.00892204;
1.05819;0.00891759;
1.05829;0.00892204;
1.05839;0.00891759;
1.05849;0.00892204;
1.05859;0.00891759;
1.05869;0.00892204;
1.05879;0.00891759;
1.05889;0.00892204;
1.05899;0.00891759;
1.05909;0.00892204;
1.05919;0.00891759;
1.05929;0.00892204;
1.05939;0.00891759;
1.05949;0.00892204;
1.05959;0.0089176;
1.05969;0.00892204;
1.05979;0.0089176;
1.05989;0.00892204;
1.05999;0.0089176;
1.06009;0.00892204;
1.06019;0.0089176;
1.06029;0.00892204;
1.06039;0.0089176;
1.06049;0.00892204;
1.06059;0.0089176;
1.06069;0.00892204;
1.06079;0.0089176;
1.06089;0.00892204;
1.06099;0.0089176;
1.06109;0.00892204;
1.06119;0.0089176;
1.06129;0.00892203;
1.06139;0.0089176;
1.06149;0.00892203;
1.06159;0.0089176;
1.06169;0.00892203;
1.06179;0.0089176;
1.06189;0.00892203;
1.06199;0.0089176;
1.06209;0.00892203;
1.06219;0.0089176;
1.06229;0.00892203;
1.06239;0.0089176;
1.06249;0.00892203;
1.06259;0.0089176;
1.06269;0.00892203;
1.06279;0.0089176;
1.06289;0.00892203;
1.06299;0.0089176;
1.06309;0.00892203;
1.06319;0.00891761;
1.06329;0.00892203;
1.06339;0.00891761;
1.06349;0.00892203;
1.06359;0.00891761;
1.06369;0.00892203;
1.06379;0.00891761;
1.06389;0.00892203;
1.06399;0.00891761;
1.06409;0.00892203;
1.06419;0.00891761;
1.06429;0.00892203;
1.06439;0.00891761;
1.06449;0.00892203;
1.06459;0.00891761;
1.06469;0.00892203;
1.06479;0.00891761;
1.06489;0.00892202;
1.06499;0.00891761;
1.06509;0.00892202;
1.06519;0.00891761;
1.06529;0.00892202;
1.06539;0.00891761;
1.06549;0.00892202;
1.06559;0.00891761;
1.06569;0.00892202;
1.06579;0.00891761;
1.06589;0.00892202;
1.06599;0.00891761;
1.06609;0.00892202;
1.06619;0.00891761;
1.06629;0.00892202;
1.06639;0.00891761;
1.06649;0.00892202;
1.06659;0.00891761;
1.06669;0.00892202;
1.06679;0.00891762;
1.06689;0.00892202;
1.06699;0.00891762;
1.06709;0.00892202;
1.06719;0.00891762;
1.06729;0.00892202;
1.06739;0.00891762;
1.06749;0.00892202;
1.06759;0.00891762;
1.06769;0.00892202;
1.06779;0.00891762;
1.06789;0.00892202;
1.06799;0.00891762;
1.06809;0.00892202;
1.06819;0.00891762;
1.06829;0.00892202;
1.06839;0.00891762;
1.06849;0.00892201;
1.06859;0.00891762;
1.06869;0.00892201;
1.06879;0.00891762;
1.06889;0.00892201;
1.06899;0.00891762;
1.06909;0.00892201;
1.06919;0.00891762;
1.06929;0.00892201;
1.06939;0.00891762;
1.06949;0.00892201;
1.06959;0.00891762;
1.06969;0.00892201;
1.06979;0.00891762;
1.06989;0.00892201;
1.06999;0.00891762;
1.07009;0.00892201;
1.07019;0.00891762;
1.07029;0.00892201;
1.07039;0.00891763;
1.07049;0.00892201;
1.07059;0.00891763;
1.07069;0.00892201;
1.07079;0.00891763;
1.07089;0.00892201;
1.07099;0.00891763;
1.07109;0.00892201;
1.07119;0.00891763;
1.07129;0.00892201;
1.07139;0.00891763;
1.07149;0.00892201;
1.07159;0.00891763;
1.07169;0.00892201;
1.07179;0.00891763;
1.07189;0.00892201;
1.07199;0.00891763;
1.07209;0.00892201;
1.07219;0.00891763;
1.07229;0.008922;
1.07239;0.00891763;
1.07249;0.008922;
1.07259;0.00891763;
1.07269;0.008922;
1.07279;0.00891763;
1.07289;0.008922;
1.07299;0.00891763;
1.07309;0.008922;
1.07319;0.00891763;
1.07329;0.008922;
1.07339;0.00891763;
1.07349;0.008922;
1.07359;0.00891763;
1.07369;0.008922;
1.07379;0.00891763;
1.07389;0.008922;
1.07399;0.00891764;
1.07409;0.008922;
1.07419;0.00891764;
1.07429;0.008922;
1.07439;0.00891764;
1.07449;0.008922;
1.07459;0.00891764;
1.07469;0.008922;
1.07479;0.00891764;
1.07489;0.008922;
1.07499;0.00891764;
1.07509;0.008922;
1.07519;0.00891764;
1.07529;0.008922;
1.07539;0.00891764;
1.07549;0.008922;
1.07559;0.00891764;
1.07569;0.008922;
1.07579;0.00891764;
1.07589;0.00892199;
1.07599;0.00891764;
1.07609;0.00892199;
1.07619;0.00891764;
1.07629;0.00892199;
1.07639;0.00891764;
1.07649;0.00892199;
1.07659;0.00891764;
1.07669;0.00892199;
1.07679;0.00891764;
1.07689;0.00892199;
1.07699;0.00891764;
1.07709;0.00892199;
1.07719;0.00891764;
1.07729;0.00892199;
1.07739;0.00891764;
1.07749;0.00892199;
1.07759;0.00891765;
1.07769;0.00892199;
1.07779;0.00891765;
1.07789;0.00892199;
1.07799;0.00891765;
1.07809;0.00892199;
1.07819;0.00891765;
1.07829;0.00892199;
1.07839;0.00891765;
1.07849;0.00892199;
1.07859;0.00891765;
1.07869;0.00892199;
1.07879;0.00891765;
1.07889;0.00892199;
1.07899;0.00891765;
1.07909;0.00892199;
1.07919;0.00891765;
1.07929;0.00892199;
1.07939;0.00891765;
1.07949;0.00892198;
1.07959;0.00891765;
1.07969;0.00892198;
1.07979;0.00891765;
1.07989;0.00892198;
1.07999;0.00891765;
1.08009;0.00892198;
1.08019;0.00891765;
1.08029;0.00892198;
1.08039;0.00891765;
1.08049;0.00892198;
1.08059;0.00891765;
1.08069;0.00892198;
1.08079;0.00891765;
1.08089;0.00892198;
1.08099;0.00891765;
1.08109;0.00892198;
1.08119;0.00891765;
1.08129;0.00892198;
1.08139;0.00891766;
1.08149;0.00892198;
1.08159;0.00891766;
1.08169;0.00892198;
1.08179;0.00891766;
1.08189;0.00892198;
1.08199;0.00891766;
1.08209;0.00892198;
1.08219;0.00891766;
1.08229;0.00892198;
1.08239;0.00891766;
1.08249;0.00892198;
1.08259;0.00891766;
1.08269;0.00892198;
1.08279;0.00891766;
1.08289;0.00892198;
1.08299;0.00891766;
1.08309;0.00892198;
1.08319;0.00891766;
1.08329;0.00892197;
1.08339;0.00891766;
1.08349;0.00892197;
1.08359;0.00891766;
1.08369;0.00892197;
1.08379;0.00891766;
1.08389;0.00892197;
1.08399;0.00891766;
1.08409;0.00892197;
1.08419;0.00891766;
1.08429;0.00892197;
1.08439;0.00891766;
1.08449;0.00892197;
1.08459;0.00891766;
1.08469;0.00892197;
1.08479;0.00891766;
1.08489;0.00892197;
1.08499;0.00891767;
1.08509;0.00892197;
1.08519;0.00891767;
1.08529;0.00892197;
1.08539;0.00891767;
1.08549;0.00892197;
1.08559;0.00891767;
1.08569;0.00892197;
1.08579;0.00891767;
1.08589;0.00892197;
1.08599;0.00891767;
1.08609;0.00892197;
1.08619;0.00891767;
1.08629;0.00892197;
1.08639;0.00891767;
1.08649;0.00892197;
1.08659;0.00891767;
1.08669;0.00892197;
1.08679;0.00891767;
1.08689;0.00892196;
1.08699;0.00891767;
1.08709;0.00892196;
1.08719;0.00891767;
1.08729;0.00892196;
1.08739;0.00891767;
1.08749;0.00892196;
1.08759;0.00891767;
1.08769;0.00892196;
1.08779;0.00891767;
1.08789;0.00892196;
1.08799;0.00891767;
1.08809;0.00892196;
1.08819;0.00891767;
1.08829;0.00892196;
1.08839;0.00891767;
1.08849;0.00892196;
1.08859;0.00891767;
1.08869;0.00892196;
1.08879;0.00891768;
1.08889;0.00892196;
1.08899;0.00891768;
1.08909;0.00892196;
1.08919;0.00891768;
1.08929;0.00892196;
1.08939;0.00891768;
1.08949;0.00892196;
1.08959;0.00891768;
1.08969;0.00892196;
1.08979;0.00891768;
1.08989;0.00892196;
1.08999;0.00891768;
1.09009;0.00892196;
1.09019;0.00891768;
1.09029;0.00892196;
1.09039;0.00891768;
1.09049;0.00892196;
1.09059;0.00891768;
1.09069;0.00892195;
1.09079;0.00891768;
1.09089;0.00892195;
1.09099;0.00891768;
1.09109;0.00892195;
1.09119;0.00891768;
1.09129;0.00892195;
1.09139;0.00891768;
1.09149;0.00892195;
1.09159;0.00891768;
1.09169;0.00892195;
1.09179;0.00891768;
1.09189;0.00892195;
1.09199;0.00891768;
1.09209;0.00892195;
1.09219;0.00891768;
1.09229;0.00892195;
1.09239;0.00891768;
1.09249;0.00892195;
1.09259;0.00891769;
1.09269;0.00892195;
1.09279;0.00891769;
1.09289;0.00892195;
1.09299;0.00891769;
1.09309;0.00892195;
1.09319;0.00891769;
1.09329;0.00892195;
1.09339;0.00891769;
1.09349;0.00892195;
1.09359;0.00891769;
1.09369;0.00892195;
1.09379;0.00891769;
1.09389;0.00892195;
1.09399;0.00891769;
1.09409;0.00892195;
1.09419;0.00891769;
1.09429;0.00892195;
1.09439;0.00891769;
1.09449;0.00892194;
1.09459;0.00891769;
1.09469;0.00892194;
1.09479;0.00891769;
1.09489;0.00892194;
1.09499;0.00891769;
1.09509;0.00892194;
1.09519;0.00891769;
1.09529;0.00892194;
1.09539;0.00891769;
1.09549;0.00892194;
1.09559;0.00891769;
1.09569;0.00892194;
1.09579;0.00891769;
1.09589;0.00892194;
1.09599;0.00891769;
1.09609;0.00892194;
1.09619;0.00891769;
1.09629;0.00892194;
1.09639;0.0089177;
1.09649;0.00892194;
1.09659;0.0089177;
1.09669;0.00892194;
1.09679;0.0089177;
1.09689;0.00892194;
1.09699;0.0089177;
1.09709;0.00892194;
1.09719;0.0089177;
1.09729;0.00892194;
1.09739;0.0089177;
1.09749;0.00892194;
1.09759;0.0089177;
1.09769;0.00892194;
1.09779;0.0089177;
1.09789;0.00892194;
1.09799;0.0089177;
1.09809;0.00892194;
1.09819;0.0089177;
1.09829;0.00892193;
1.09839;0.0089177;
1.09849;0.00892193;
1.09859;0.0089177;
1.09869;0.00892193;
1.09879;0.0089177;
1.09889;0.00892193;
1.09899;0.0089177;
1.09909;0.00892193;
1.09919;0.0089177;
1.09929;0.00892193;
1.09939;0.0089177;
1.09949;0.00892193;
1.09959;0.0089177;
1.09969;0.00892193;
1.09979;0.0089177;
1.09989;0.00892193;
1.09999;0.0089177;
1.10009;0.00892193;
1.10019;0.00891771;
1.10029;0.00892193;
1.10039;0.00891771;
1.10049;0.00892193;
1.10059;0.00891771;
1.10069;0.00892193;
1.10079;0.00891771;
1.10089;0.00892193;
1.10099;0.00891771;
1.10109;0.00892193;
1.10119;0.00891771;
1.10129;0.00892193;
1.10139;0.00891771;
1.10149;0.00892193;
1.10159;0.00891771;
1.10169;0.00892193;
1.10179;0.00891771;
1.10189;0.00892193;
1.10199;0.00891771;
1.10209;0.00892192;
1.10219;0.00891771;
1.10229;0.00892192;
1.10239;0.00891771;
1.10249;0.00892192;
1.10259;0.00891771;
1.10269;0.00892192;
1.10279;0.00891771;
1.10289;0.00892192;
1.10299;0.00891771;
1.10309;0.00892192;
1.10319;0.00891771;
1.10329;0.00892192;
1.10339;0.00891771;
1.10349;0.00892192;
1.10359;0.00891771;
1.10369;0.00892192;
1.10379;0.00891771;
1.10389;0.00892192;
1.10399;0.00891772;
1.10409;0.00892192;
1.10419;0.00891772;
1.10429;0.00892192;
1.10439;0.00891772;
1.10449;0.00892192;
1.10459;0.00891772;
1.10469;0.00892192;
1.10479;0.00891772;
1.10489;0.00892192;
1.10499;0.00891772;
1.10509;0.00892192;
1.10519;0.00891772;
1.10529;0.00892192;
1.10539;0.00891772;
1.10549;0.00892192;
1.10559;0.00891772;
1.10569;0.00892192;
1.10579;0.00891772;
1.10589;0.00892192;
1.10599;0.00891772;
1.10609;0.00892191;
1.10619;0.00891772;
1.10629;0.00892191;
1.10639;0.00891772;
1.10649;0.00892191;
1.10659;0.00891772;
1.10669;0.00892191;
1.10679;0.00891772;
1.10689;0.00892191;
1.10699;0.00891772;
1.10709;0.00892191;
1.10719;0.00891772;
1.10729;0.00892191;
1.10739;0.00891772;
1.10749;0.00892191;
1.10759;0.00891772;
1.10769;0.00892191;
1.10779;0.00891772;
1.10789;0.00892191;
1.10799;0.00891773;
1.10809;0.00892191;
1.10819;0.00891773;
1.10829;0.00892191;
1.10839;0.00891773;
1.10849;0.00892191;
1.10859;0.00891773;
1.10869;0.00892191;
1.10879;0.00891773;
1.10889;0.00892191;
1.10899;0.00891773;
1.10909;0.00892191;
1.10919;0.00891773;
1.10929;0.00892191;
1.10939;0.00891773;
1.10949;0.00892191;
1.10959;0.00891773;
1.10969;0.00892191;
1.10979;0.00891773;
1.10989;0.0089219;
1.10999;0.00891773;
1.11009;0.0089219;
1.11019;0.00891773;
1.11029;0.0089219;
1.11039;0.00891773;
1.11049;0.0089219;
1.11059;0.00891773;
1.11069;0.0089219;
1.11079;0.00891773;
1.11089;0.0089219;
1.11099;0.00891773;
1.11109;0.0089219;
1.11119;0.00891773;
1.11129;0.0089219;
1.11139;0.00891773;
1.11149;0.0089219;
1.11159;0.00891773;
1.11169;0.0089219;
1.11179;0.00891774;
1.11189;0.0089219;
1.11199;0.00891774;
1.11209;0.0089219;
1.11219;0.00891774;
1.11229;0.0089219;
1.11239;0.00891774;
1.11249;0.0089219;
1.11259;0.00891774;
1.11269;0.0089219;
1.11279;0.00891774;
1.11289;0.0089219;
1.11299;0.00891774;
1.11309;0.0089219;
1.11319;0.00891774;
1.11329;0.0089219;
1.11339;0.00891774;
1.11349;0.0089219;
1.11359;0.00891774;
1.11369;0.0089219;
1.11379;0.00891774;
1.11389;0.00892189;
1.11399;0.00891774;
1.11409;0.00892189;
1.11419;0.00891774;
1.11429;0.00892189;
1.11439;0.00891774;
1.11449;0.00892189;
1.11459;0.00891774;
1.11469;0.00892189;
1.11479;0.00891774;
1.11489;0.00892189;
1.11499;0.00891774;
1.11509;0.00892189;
1.11519;0.00891774;
1.11529;0.00892189;
1.11539;0.00891774;
1.11549;0.00892189;
1.11559;0.00891774;
1.11569;0.00892189;
1.11579;0.00891775;
1.11589;0.00892189;
1.11599;0.00891775;
1.11609;0.00892189;
1.11619;0.00891775;
1.11629;0.00892189;
1.11639;0.00891775;
1.11649;0.00892189;
1.11659;0.00891775;
1.11669;0.00892189;
1.11679;0.00891775;
1.11689;0.00892189;
1.11699;0.00891775;
1.11709;0.00892189;
1.11719;0.00891775;
1.11729;0.00892189;
1.11739;0.00891775;
1.11749;0.00892189;
1.11759;0.00891775;
1.11769;0.00892188;
1.11779;0.00891775;
1.11789;0.00892188;
1.11799;0.00891775;
1.11809;0.00892188;
1.11819;0.00891775;
1.11829;0.00892188;
1.11839;0.00891775;
1.11849;0.00892188;
1.11859;0.00891775;
1.11869;0.00892188;
1.11879;0.00891775;
1.11889;0.00892188;
1.11899;0.00891775;
1.11909;0.00892188;
1.11919;0.00891775;
1.11929;0.00892188;
1.11939;0.00891775;
1.11949;0.00892188;
1.11959;0.00891776;
1.11969;0.00892188;
1.11979;0.00891776;
1.11989;0.00892188;
1.11999;0.00891776;
1.12009;0.00892188;
1.12019;0.00891776;
1.12029;0.00892188;
1.12039;0.00891776;
1.12049;0.00892188;
1.12059;0.00891776;
1.12069;0.00892188;
1.12079;0.00891776;
1.12089;0.00892188;
1.12099;0.00891776;
1.12109;0.00892188;
1.12119;0.00891776;
1.12129;0.00892188;
1.12139;0.00891776;
1.12149;0.00892188;
1.12159;0.00891776;
1.12169;0.00892187;
1.12179;0.00891776;
1.12189;0.00892187;
1.12199;0.00891776;
1.12209;0.00892187;
1.12219;0.00891776;
1.12229;0.00892187;
1.12239;0.00891776;
1.12249;0.00892187;
1.12259;0.00891776;
1.12269;0.00892187;
1.12279;0.00891776;
1.12289;0.00892187;
1.12299;0.00891776;
1.12309;0.00892187;
1.12319;0.00891776;
1.12329;0.00892187;
1.12339;0.00891776;
1.12349;0.00892187;
1.12359;0.00891777;
1.12369;0.00892187;
1.12379;0.00891777;
1.12389;0.00892187;
1.12399;0.00891777;
1.12409;0.00892187;
1.12419;0.00891777;
1.12429;0.00892187;
1.12439;0.00891777;
1.12449;0.00892187;
1.12459;0.00891777;
1.12469;0.00892187;
1.12479;0.00891777;
1.12489;0.00892187;
1.12499;0.00891777;
1.12509;0.00892187;
1.12519;0.00891777;
1.12529;0.00892187;
1.12539;0.00891777;
1.12549;0.00892187;
1.12559;0.00891777;
1.12569;0.00892186;
1.12579;0.00891777;
1.12589;0.00892186;
1.12599;0.00891777;
1.12609;0.00892186;
1.12619;0.00891777;
1.12629;0.00892186;
1.12639;0.00891777;
1.12649;0.00892186;
1.12659;0.00891777;
1.12669;0.00892186;
1.12679;0.00891777;
1.12689;0.00892186;
1.12699;0.00891777;
1.12709;0.00892186;
1.12719;0.00891777;
1.12729;0.00892186;
1.12739;0.00891777;
1.12749;0.00892186;
1.12759;0.00891778;
1.12769;0.00892186;
1.12779;0.00891778;
1.12789;0.00892186;
1.12799;0.00891778;
1.12809;0.00892186;
1.12819;0.00891778;
1.12829;0.00892186;
1.12839;0.00891778;
1.12849;0.00892186;
1.12859;0.00891778;
1.12869;0.00892186;
1.12879;0.00891778;
1.12889;0.00892186;
1.12899;0.00891778;
1.12909;0.00892186;
1.12919;0.00891778;
1.12929;0.00892186;
1.12939;0.00891778;
1.12949;0.00892186;
1.12959;0.00891778;
1.12969;0.00892185;
1.12979;0.00891778;
1.12989;0.00892185;
1.12999;0.00891778;
1.13009;0.00892185;
1.13019;0.00891778;
1.13029;0.00892185;
1.13039;0.00891778;
1.13049;0.00892185;
1.13059;0.00891778;
1.13069;0.00892185;
1.13079;0.00891778;
1.13089;0.00892185;
1.13099;0.00891778;
1.13109;0.00892185;
1.13119;0.00891778;
1.13129;0.00892185;
1.13139;0.00891778;
1.13149;0.00892185;
1.13159;0.00891779;
1.13169;0.00892185;
1.13179;0.00891779;
1.13189;0.00892185;
1.13199;0.00891779;
1.13209;0.00892185;
1.13219;0.00891779;
1.13229;0.00892185;
1.13239;0.00891779;
1.13249;0.00892185;
1.13259;0.00891779;
1.13269;0.00892185;
1.13279;0.00891779;
1.13289;0.00892185;
1.13299;0.00891779;
1.13309;0.00892185;
1.13319;0.00891779;
1.13329;0.00892185;
1.13339;0.00891779;
1.13349;0.00892185;
1.13359;0.00891779;
1.13369;0.00892184;
1.13379;0.00891779;
1.13389;0.00892184;
1.13399;0.00891779;
1.13409;0.00892184;
1.13419;0.00891779;
1.13429;0.00892184;
1.13439;0.00891779;
1.13449;0.00892184;
1.13459;0.00891779;
1.13469;0.00892184;
1.13479;0.00891779;
1.13489;0.00892184;
1.13499;0.00891779;
1.13509;0.00892184;
1.13519;0.00891779;
1.13529;0.00892184;
1.13539;0.00891779;
1.13549;0.00892184;
1.13559;0.00891779;
1.13569;0.00892184;
1.13579;0.0089178;
1.13589;0.00892184;
1.13599;0.0089178;
1.13609;0.00892184;
1.13619;0.0089178;
1.13629;0.00892184;
1.13639;0.0089178;
1.13649;0.00892184;
1.13659;0.0089178;
1.13669;0.00892184;
1.13679;0.0089178;
1.13689;0.00892184;
1.13699;0.0089178;
1.13709;0.00892184;
1.13719;0.0089178;
1.13729;0.00892184;
1.13739;0.0089178;
1.13749;0.00892184;
1.13759;0.0089178;
1.13769;0.00892184;
1.13779;0.0089178;
1.13789;0.00892183;
1.13799;0.0089178;
1.13809;0.00892183;
1.13819;0.0089178;
1.13829;0.00892183;
1.13839;0.0089178;
1.13849;0.00892183;
1.13859;0.0089178;
1.13869;0.00892183;
1.13879;0.0089178;
1.13889;0.00892183;
1.13899;0.0089178;
1.13909;0.00892183;
1.13919;0.0089178;
1.13929;0.00892183;
1.13939;0.0089178;
1.13949;0.00892183;
1.13959;0.0089178;
1.13969;0.00892183;
1.13979;0.00891781;
1.13989;0.00892183;
1.13999;0.00891781;
1.14009;0.00892183;
1.14019;0.00891781;
1.14029;0.00892183;
1.14039;0.00891781;
1.14049;0.00892183;
1.14059;0.00891781;
1.14069;0.00892183;
1.14079;0.00891781;
1.14089;0.00892183;
1.14099;0.00891781;
1.14109;0.00892183;
1.14119;0.00891781;
1.14129;0.00892183;
1.14139;0.00891781;
1.14149;0.00892183;
1.14159;0.00891781;
1.14169;0.00892183;
1.14179;0.00891781;
1.14189;0.00892182;
1.14199;0.00891781;
1.14209;0.00892182;
1.14219;0.00891781;
1.14229;0.00892182;
1.14239;0.00891781;
1.14249;0.00892182;
1.14259;0.00891781;
1.14269;0.00892182;
1.14279;0.00891781;
1.14289;0.00892182;
1.14299;0.00891781;
1.14309;0.00892182;
1.14319;0.00891781;
1.14329;0.00892182;
1.14339;0.00891781;
1.14349;0.00892182;
1.14359;0.00891781;
1.14369;0.00892182;
1.14379;0.00891782;
1.14389;0.00892182;
1.14399;0.00891782;
1.14409;0.00892182;
1.14419;0.00891782;
1.14429;0.00892182;
1.14439;0.00891782;
1.14449;0.00892182;
1.14459;0.00891782;
1.14469;0.00892182;
1.14479;0.00891782;
1.14489;0.00892182;
1.14499;0.00891782;
1.14509;0.00892182;
1.14519;0.00891782;
1.14529;0.00892182;
1.14539;0.00891782;
1.14549;0.00892182;
1.14559;0.00891782;
1.14569;0.00892182;
1.14579;0.00891782;
1.14589;0.00892182;
1.14599;0.00891782;
1.14609;0.00892181;
1.14619;0.00891782;
1.14629;0.00892181;
1.14639;0.00891782;
1.14649;0.00892181;
1.14659;0.00891782;
1.14669;0.00892181;
1.14679;0.00891782;
1.14689;0.00892181;
1.14699;0.00891782;
1.14709;0.00892181;
1.14719;0.00891782;
1.14729;0.00892181;
1.14739;0.00891782;
1.14749;0.00892181;
1.14759;0.00891782;
1.14769;0.00892181;
1.14779;0.00891782;
1.14789;0.00892181;
1.14799;0.00891783;
1.14809;0.00892181;
1.14819;0.00891783;
1.14829;0.00892181;
1.14839;0.00891783;
1.14849;0.00892181;
1.14859;0.00891783;
1.14869;0.00892181;
1.14879;0.00891783;
1.14889;0.00892181;
1.14899;0.00891783;
1.14909;0.00892181;
1.14919;0.00891783;
1.14929;0.00892181;
1.14939;0.00891783;
1.14949;0.00892181;
1.14959;0.00891783;
1.14969;0.00892181;
1.14979;0.00891783;
1.14989;0.00892181;
1.14999;0.00891783;
1.15009;0.00892181;
1.15019;0.00891783;
1.15029;0.0089218;
1.15039;0.00891783;
1.15049;0.0089218;
1.15059;0.00891783;
1.15069;0.0089218;
1.15079;0.00891783;
1.15089;0.0089218;
1.15099;0.00891783;
1.15109;0.0089218;
1.15119;0.00891783;
1.15129;0.0089218;
1.15139;0.00891783;
1.15149;0.0089218;
1.15159;0.00891783;
1.15169;0.0089218;
1.15179;0.00891783;
1.15189;0.0089218;
1.15199;0.00891783;
1.15209;0.0089218;
1.15219;0.00891784;
1.15229;0.0089218;
1.15239;0.00891784;
1.15249;0.0089218;
1.15259;0.00891784;
1.15269;0.0089218;
1.15279;0.00891784;
1.15289;0.0089218;
1.15299;0.00891784;
1.15309;0.0089218;
1.15319;0.00891784;
1.15329;0.0089218;
1.15339;0.00891784;
1.15349;0.0089218;
1.15359;0.00891784;
1.15369;0.0089218;
1.15379;0.00891784;
1.15389;0.0089218;
1.15399;0.00891784;
1.15409;0.0089218;
1.15419;0.00891784;
1.15429;0.0089218;
1.15439;0.00891784;
1.15449;0.00892179;
1.15459;0.00891784;
1.15469;0.00892179;
1.15479;0.00891784;
1.15489;0.00892179;
1.15499;0.00891784;
1.15509;0.00892179;
1.15519;0.00891784;
1.15529;0.00892179;
1.15539;0.00891784;
1.15549;0.00892179;
1.15559;0.00891784;
1.15569;0.00892179;
1.15579;0.00891784;
1.15589;0.00892179;
1.15599;0.00891784;
1.15609;0.00892179;
1.15619;0.00891784;
1.15629;0.00892179;
1.15639;0.00891785;
1.15649;0.00892179;
1.15659;0.00891785;
1.15669;0.00892179;
1.15679;0.00891785;
1.15689;0.00892179;
1.15699;0.00891785;
1.15709;0.00892179;
1.15719;0.00891785;
1.15729;0.00892179;
1.15739;0.00891785;
1.15749;0.00892179;
1.15759;0.00891785;
1.15769;0.00892179;
1.15779;0.00891785;
1.15789;0.00892179;
1.15799;0.00891785;
1.15809;0.00892179;
1.15819;0.00891785;
1.15829;0.00892179;
1.15839;0.00891785;
1.15849;0.00892179;
1.15859;0.00891785;
1.15869;0.00892178;
1.15879;0.00891785;
1.15889;0.00892178;
1.15899;0.00891785;
1.15909;0.00892178;
1.15919;0.00891785;
1.15929;0.00892178;
1.15939;0.00891785;
1.15949;0.00892178;
1.15959;0.00891785;
1.15969;0.00892178;
1.15979;0.00891785;
1.15989;0.00892178;
1.15999;0.00891785;
1.16009;0.00892178;
1.16019;0.00891785;
1.16029;0.00892178;
1.16039;0.00891785;
1.16049;0.00892178;
1.16059;0.00891786;
1.16069;0.00892178;
1.16079;0.00891786;
1.16089;0.00892178;
1.16099;0.00891786;
1.16109;0.00892178;
1.16119;0.00891786;
1.16129;0.00892178;
1.16139;0.00891786;
1.16149;0.00892178;
1.16159;0.00891786;
1.16169;0.00892178;
1.16179;0.00891786;
1.16189;0.00892178;
1.16199;0.00891786;
1.16209;0.00892178;
1.16219;0.00891786;
1.16229;0.00892178;
1.16239;0.00891786;
1.16249;0.00892178;
1.16259;0.00891786;
1.16269;0.00892178;
1.16279;0.00891786;
1.16289;0.00892177;
1.16299;0.00891786;
1.16309;0.00892177;
1.16319;0.00891786;
1.16329;0.00892177;
1.16339;0.00891786;
1.16349;0.00892177;
1.16359;0.00891786;
1.16369;0.00892177;
1.16379;0.00891786;
1.16389;0.00892177;
1.16399;0.00891786;
1.16409;0.00892177;
1.16419;0.00891786;
1.16429;0.00892177;
1.16439;0.00891786;
1.16449;0.00892177;
1.16459;0.00891786;
1.16469;0.00892177;
1.16479;0.00891786;
1.16489;0.00892177;
1.16499;0.00891787;
1.16509;0.00892177;
1.16519;0.00891787;
1.16529;0.00892177;
1.16539;0.00891787;
1.16549;0.00892177;
1.16559;0.00891787;
1.16569;0.00892177;
1.16579;0.00891787;
1.16589;0.00892177;
1.16599;0.00891787;
1.16609;0.00892177;
1.16619;0.00891787;
1.16629;0.00892177;
1.16639;0.00891787;
1.16649;0.00892177;
1.16659;0.00891787;
1.16669;0.00892177;
1.16679;0.00891787;
1.16689;0.00892177;
1.16699;0.00891787;
1.16709;0.00892177;
1.16719;0.00891787;
1.16729;0.00892176;
1.16739;0.00891787;
1.16749;0.00892176;
1.16759;0.00891787;
1.16769;0.00892176;
1.16779;0.00891787;
1.16789;0.00892176;
1.16799;0.00891787;
1.16809;0.00892176;
1.16819;0.00891787;
1.16829;0.00892176;
1.16839;0.00891787;
1.16849;0.00892176;
1.16859;0.00891787;
1.16869;0.00892176;
1.16879;0.00891787;
1.16889;0.00892176;
1.16899;0.00891787;
1.16909;0.00892176;
1.16919;0.00891788;
1.16929;0.00892176;
1.16939;0.00891788;
1.16949;0.00892176;
1.16959;0.00891788;
1.16969;0.00892176;
1.16979;0.00891788;
1.16989;0.00892176;
1.16999;0.00891788;
1.17009;0.00892176;
1.17019;0.00891788;
1.17029;0.00892176;
1.17039;0.00891788;
1.17049;0.00892176;
1.17059;0.00891788;
1.17069;0.00892176;
1.17079;0.00891788;
